,confirmed,country_region,deaths,lat,long,province_state,recovered,timestamp
8768,0,United Kingdom,0,16.7425,-62.1874,Montserrat,0,1583496000.0
8769,0,United Kingdom,0,54.2361,-4.5481,Isle of Man,0,1583496000.0
8770,1,United Kingdom,0,36.1408,-5.3536,Gibraltar,0,1583496000.0
8771,0,United Kingdom,0,49.3723,-2.3644,Channel Islands,0,1583496000.0
8772,0,United Kingdom,0,19.3133,-81.2546,Cayman Islands,0,1583496000.0
8773,0,United Kingdom,0,32.3078,-64.7505,Bermuda,0,1583496000.0
8774,29,United Arab Emirates,0,24.0,54.0,,5,1583496000.0
8775,1,Ukraine,0,48.3794,31.1656,,0,1583496000.0
8776,0,Uganda,0,1.0,32.0,,0,1583496000.0
8777,0,Turkey,0,38.9637,35.2433,,0,1583496000.0
8778,1,Tunisia,0,34.0,9.0,,0,1583496000.0
8779,0,Trinidad and Tobago,0,10.6918,-61.2225,,0,1583496000.0
8780,1,Togo,0,8.6195,0.8248,,0,1583496000.0
8781,48,Thailand,1,15.0,101.0,,31,1583496000.0
8782,0,Tanzania,0,-6.369,34.8888,,0,1583496000.0
8783,45,Taiwan*,1,23.7,121.0,,12,1583496000.0
8784,214,Switzerland,1,46.8182,8.2275,,3,1583496000.0
8785,101,Sweden,0,63.0,16.0,,0,1583496000.0
8786,0,Suriname,0,3.9193,-56.0278,,0,1583496000.0
8787,0,Sudan,0,12.8628,30.2176,,0,1583496000.0
8788,1,Sri Lanka,0,7.0,81.0,,1,1583496000.0
8789,400,Spain,5,40.0,-4.0,,2,1583496000.0
8790,1,South Africa,0,-30.5595,22.9375,,0,1583496000.0
8791,0,Somalia,0,5.1521,46.1996,,0,1583496000.0
8792,7,Slovenia,0,46.1512,14.9955,,0,1583496000.0
8793,1,Slovakia,0,48.669,19.699,,0,1583496000.0
8794,130,Singapore,0,1.2833,103.8333,,78,1583496000.0
8795,0,Seychelles,0,-4.6796,55.492,,0,1583496000.0
8796,1,Serbia,0,44.0165,21.0059,,0,1583496000.0
8797,4,Senegal,0,14.4974,-14.4524,,0,1583496000.0
8798,5,Saudi Arabia,0,24.0,45.0,,0,1583496000.0
8799,21,San Marino,1,43.9424,12.4578,,0,1583496000.0
8800,0,Saint Vincent and the Grenadines,0,12.9843,-61.2872,,0,1583496000.0
8801,0,Saint Lucia,0,13.9094,-60.9789,,0,1583496000.0
8802,0,Rwanda,0,-1.9403,29.8739,,0,1583496000.0
8803,13,Russia,0,60.0,90.0,,2,1583496000.0
8804,9,Romania,0,45.9432,24.9668,,1,1583496000.0
8805,8,Qatar,0,25.3548,51.1839,,0,1583496000.0
8806,13,Portugal,0,39.3999,-8.2245,,0,1583496000.0
8807,5,Poland,0,51.9194,19.1451,,0,1583496000.0
8808,5,Philippines,1,13.0,122.0,,1,1583496000.0
8809,1,Peru,0,-9.19,-75.0152,,0,1583496000.0
8810,0,Paraguay,0,-23.4425,-58.4438,,0,1583496000.0
8811,0,Papua New Guinea,0,-6.315,143.9555,,0,1583496000.0
8812,0,Panama,0,8.538,-80.7821,,0,1583496000.0
8813,6,Pakistan,0,30.3753,69.3451,,0,1583496000.0
8814,16,Oman,0,21.0,57.0,,2,1583496000.0
8815,108,Norway,0,60.472,8.4689,,0,1583496000.0
8816,3,North Macedonia,0,41.6086,21.7453,,0,1583496000.0
8817,1,Nigeria,0,9.082,8.6753,,0,1583496000.0
8818,0,Niger,0,17.6078,8.0817,,0,1583496000.0
8819,0,Nicaragua,0,12.8654,-85.2072,,0,1583496000.0
8820,4,New Zealand,0,-40.9006,174.886,,0,1583496000.0
8821,128,Netherlands,1,52.1326,5.2913,,,1583496000.0
8822,0,Netherlands,0,18.0425,-63.0548,Sint Maarten,0,1583496000.0
8823,0,Netherlands,0,12.1696,-68.99,Curacao,0,1583496000.0
8824,0,Netherlands,0,12.5186,-70.0358,Aruba,0,1583496000.0
8825,1,Nepal,0,28.1667,84.25,,1,1583496000.0
8826,0,Namibia,0,-22.9576,18.4904,,0,1583496000.0
8827,2,Morocco,0,31.7917,-7.0926,,0,1583496000.0
8828,0,Montenegro,0,42.5,19.3,,0,1583496000.0
8829,0,Mongolia,0,46.8625,103.8467,,0,1583496000.0
8830,1,Monaco,0,43.7333,7.4167,,0,1583496000.0
8831,0,Moldova,0,47.4116,28.3699,,0,1583496000.0
8832,6,Mexico,0,23.6345,-102.5528,,1,1583496000.0
8833,0,Mauritius,0,-20.2,57.5,,0,1583496000.0
8834,0,Mauritania,0,21.0079,10.9408,,0,1583496000.0
8835,0,Malta,0,35.9375,14.3754,,0,1583496000.0
8836,0,Maldives,0,3.2028,73.2207,,0,1583496000.0
8837,83,Malaysia,0,2.5,112.5,,22,1583496000.0
8838,0,Madagascar,0,-18.7669,46.8691,,0,1583496000.0
8839,2,Luxembourg,0,49.8153,6.1296,,0,1583496000.0
8840,1,Lithuania,0,55.1694,23.8813,,0,1583496000.0
8841,1,Liechtenstein,0,47.14,9.55,,0,1583496000.0
8842,0,Liberia,0,6.4281,-9.4295,,0,1583496000.0
8843,22,Lebanon,0,33.8547,35.8623,,1,1583496000.0
8844,1,Latvia,0,56.8796,24.6032,,0,1583496000.0
8845,0,Kyrgyzstan,0,41.2044,74.7661,,0,1583496000.0
8846,58,Kuwait,0,29.5,47.75,,0,1583496000.0
8847,6593,"Korea, South",42,36.0,128.0,,135,1583496000.0
8848,0,Kenya,0,-0.0236,37.9062,,0,1583496000.0
8849,0,Kazakhstan,0,48.0196,66.9237,,0,1583496000.0
8850,1,Jordan,0,31.24,36.51,,0,1583496000.0
8851,420,Japan,6,36.0,138.0,,46,1583496000.0
8852,0,Jamaica,0,18.1096,-77.2975,,0,1583496000.0
8853,4636,Italy,197,43.0,12.0,,523,1583496000.0
8854,37,Israel,0,31.0,35.0,,2,1583496000.0
8855,18,Ireland,0,53.1424,-7.6921,,0,1583496000.0
8856,40,Iraq,3,33.0,44.0,,0,1583496000.0
8857,4747,Iran,124,32.0,53.0,,913,1583496000.0
8858,4,Indonesia,0,-0.7893,113.9213,,0,1583496000.0
8859,31,India,0,21.0,78.0,,3,1583496000.0
8860,43,Iceland,0,64.9631,-19.0208,,0,1583496000.0
8861,2,Hungary,0,47.1625,19.5033,,0,1583496000.0
8862,0,Honduras,0,15.2,-86.2419,,0,1583496000.0
8863,1,Holy See,0,41.9029,12.4534,,0,1583496000.0
8864,0,Haiti,0,18.9712,-72.2852,,0,1583496000.0
8865,0,Guyana,0,5.0,-58.75,,0,1583496000.0
8866,0,Guinea,0,9.9456,-9.6966,,0,1583496000.0
8867,0,Guatemala,0,15.7835,-90.2308,,0,1583496000.0
8868,45,Greece,0,39.0742,21.8243,,0,1583496000.0
8869,0,Ghana,0,7.9465,-1.0232,,0,1583496000.0
8870,670,Germany,0,51.0,9.0,,17,1583496000.0
8871,4,Georgia,0,42.3154,43.3569,,0,1583496000.0
8872,0,Gambia,0,13.4432,-15.3101,,,1583496000.0
8873,0,Gabon,0,-0.8037,11.6094,,0,1583496000.0
8874,653,France,9,46.2276,2.2137,,,1583496000.0
8875,0,France,0,14.6415,-61.0242,Martinique,,1583496000.0
8876,0,France,0,18.0708,-63.0501,St Martin,0,1583496000.0
8877,3,France,0,17.9,-62.8333,Saint Barthelemy,0,1583496000.0
8878,0,France,0,-21.1351,55.2471,Reunion,0,1583496000.0
8879,0,France,0,-20.9043,165.618,New Caledonia,0,1583496000.0
8880,0,France,0,-12.8275,45.1662,Mayotte,0,1583496000.0
8881,0,France,0,16.25,-61.5833,Guadeloupe,0,1583496000.0
8882,0,France,0,-17.6797,149.4068,French Polynesia,0,1583496000.0
8883,0,France,0,3.9339,-53.1258,French Guiana,0,1583496000.0
8884,15,Finland,0,64.0,26.0,,1,1583496000.0
8885,0,Fiji,0,-17.7134,178.065,,0,1583496000.0
8886,0,Ethiopia,0,9.145,40.4897,,0,1583496000.0
8887,0,Eswatini,0,-26.5225,31.4659,,0,1583496000.0
8888,10,Estonia,0,58.5953,25.0136,,0,1583496000.0
8889,0,Eritrea,0,15.1794,39.7823,,0,1583496000.0
8890,0,Equatorial Guinea,0,1.5,10.0,,0,1583496000.0
8891,0,El Salvador,0,13.7942,-88.8965,,0,1583496000.0
8892,15,Egypt,0,26.0,30.0,,1,1583496000.0
8893,13,Ecuador,0,-1.8312,-78.1834,,0,1583496000.0
8894,2,Dominican Republic,0,18.7357,-70.1627,,0,1583496000.0
8895,0,Djibouti,0,11.8251,42.5903,,0,1583496000.0
8896,23,Denmark,0,56.2639,9.5018,,,1583496000.0
8897,0,Denmark,0,71.7069,-42.6043,Greenland,0,1583496000.0
8898,1,Denmark,0,61.8926,-6.9118,Faroe Islands,0,1583496000.0
8899,18,Czechia,0,49.8175,15.473,,0,1583496000.0
8900,0,Cyprus,0,35.1264,33.4299,,0,1583496000.0
8901,0,Cuba,0,22.0,-80.0,,0,1583496000.0
8902,706,Cruise Ship,6,0.0,0.0,Diamond Princess,40,1583496000.0
8903,11,Croatia,0,45.1,15.2,,0,1583496000.0
8904,0,Cote d'Ivoire,0,7.54,-5.5471,,0,1583496000.0
8905,1,Costa Rica,0,9.7489,-83.7534,,0,1583496000.0
8906,0,Congo (Kinshasa),0,-4.0383,21.7587,,0,1583496000.0
8907,0,Congo (Brazzaville),0,-4.0383,21.7587,,0,1583496000.0
8908,1,Colombia,0,4.5709,-74.2973,,0,1583496000.0
8909,1215,China,1,29.1832,120.0934,Zhejiang,1147,1583496000.0
8910,174,China,2,24.974,101.487,Yunnan,170,1583496000.0
8911,76,China,3,41.1129,85.2401,Xinjiang,71,1583496000.0
8912,1,China,0,31.6927,88.0924,Tibet,1,1583496000.0
8913,136,China,3,39.3054,117.323,Tianjin,128,1583496000.0
8914,539,China,3,30.6171,102.7103,Sichuan,442,1583496000.0
8915,133,China,0,37.5777,112.2922,Shanxi,126,1583496000.0
8916,342,China,3,31.202,121.4491,Shanghai,306,1583496000.0
8917,758,China,6,36.3427,118.1498,Shandong,618,1583496000.0
8918,245,China,1,35.1917,108.8701,Shaanxi,226,1583496000.0
8919,18,China,0,35.7452,95.9956,Qinghai,18,1583496000.0
8920,75,China,0,37.2692,106.1655,Ningxia,71,1583496000.0
8921,10,China,0,22.1667,113.55,Macau,10,1583496000.0
8922,125,China,1,41.2956,122.6085,Liaoning,106,1583496000.0
8923,93,China,1,43.6661,126.1923,Jilin,90,1583496000.0
8924,935,China,1,27.614,115.7221,Jiangxi,909,1583496000.0
8925,631,China,0,32.9711,119.455,Jiangsu,594,1583496000.0
8926,75,China,1,44.0935,113.9448,Inner Mongolia,65,1583496000.0
8927,1018,China,4,27.6104,111.7088,Hunan,955,1583496000.0
8928,67592,China,2931,30.9756,112.2707,Hubei,42033,1583496000.0
8929,107,China,2,22.3,114.2,Hong Kong,46,1583496000.0
8930,1272,China,22,33.882,113.614,Henan,1244,1583496000.0
8931,481,China,13,47.862,127.7615,Heilongjiang,396,1583496000.0
8932,318,China,6,39.549,116.1306,Hebei,305,1583496000.0
8933,168,China,6,19.1959,109.7453,Hainan,158,1583496000.0
8934,146,China,2,26.8154,106.8748,Guizhou,114,1583496000.0
8935,252,China,2,23.8298,108.7881,Guangxi,217,1583496000.0
8936,1352,China,7,23.3417,113.4244,Guangdong,1216,1583496000.0
8937,119,China,2,37.8099,101.0583,Gansu,87,1583496000.0
8938,296,China,1,26.0789,117.9874,Fujian,284,1583496000.0
8939,576,China,6,30.0572,107.874,Chongqing,513,1583496000.0
8940,422,China,8,40.1824,116.4142,Beijing,299,1583496000.0
8941,990,China,6,31.8257,117.2264,Anhui,979,1583496000.0
8942,4,Chile,0,-35.6751,-71.543,,0,1583496000.0
8943,0,Chad,0,15.4542,18.7322,,0,1583496000.0
8944,0,Central African Republic,0,6.6111,20.9394,,0,1583496000.0
8945,0,Canada,0,52.9399,-106.4509,Saskatchewan,0,1583496000.0
8946,2,Canada,0,52.9399,-73.5491,Quebec,0,1583496000.0
8947,0,Canada,0,46.5107,-63.4168,Prince Edward Island,0,1583496000.0
8948,25,Canada,0,51.2538,-85.3232,Ontario,3,1583496000.0
8949,0,Canada,0,44.682,-63.7443,Nova Scotia,0,1583496000.0
8950,0,Canada,0,53.1355,-57.6604,Newfoundland and Labrador,0,1583496000.0
8951,0,Canada,0,46.5653,-66.4619,New Brunswick,0,1583496000.0
8952,0,Canada,0,53.7609,-98.8139,Manitoba,0,1583496000.0
8953,0,Canada,0,37.6489,-122.6655,Grand Princess,0,1583496000.0
8954,21,Canada,0,49.2827,-123.1207,British Columbia,3,1583496000.0
8955,1,Canada,0,53.9333,-116.5765,Alberta,0,1583496000.0
8956,1,Cameroon,0,3.848,11.5021,,0,1583496000.0
8957,1,Cambodia,0,11.55,104.9167,,1,1583496000.0
8958,0,Cabo Verde,0,16.5388,-23.0418,,0,1583496000.0
8959,0,Burkina Faso,0,12.2383,-1.5616,,0,1583496000.0
8960,0,Bulgaria,0,42.7339,25.4858,,0,1583496000.0
8961,0,Brunei,0,4.5353,114.7277,,0,1583496000.0
8962,13,Brazil,0,-14.235,-51.9253,,0,1583496000.0
8963,2,Bosnia and Herzegovina,0,43.9159,17.6791,,0,1583496000.0
8964,0,Bolivia,0,-16.2902,-63.5887,,0,1583496000.0
8965,1,Bhutan,0,27.5142,90.4336,,0,1583496000.0
8966,0,Benin,0,9.3077,2.3158,,0,1583496000.0
8967,109,Belgium,0,50.8333,4.0,,1,1583496000.0
8968,6,Belarus,0,53.7098,27.9534,,0,1583496000.0
8969,0,Barbados,0,13.1939,-59.5432,,0,1583496000.0
8970,0,Bangladesh,0,23.685,90.3563,,0,1583496000.0
8971,60,Bahrain,0,26.0275,50.55,,4,1583496000.0
8972,0,Bahamas,0,25.0343,-77.3963,,,1583496000.0
8973,6,Azerbaijan,0,40.1431,47.5769,,0,1583496000.0
8974,55,Austria,0,47.5162,14.5501,,0,1583496000.0
8975,3,Australia,1,-31.9505,115.8605,Western Australia,0,1583496000.0
8976,10,Australia,0,-37.8136,144.9631,Victoria,7,1583496000.0
8977,1,Australia,0,-41.4545,145.9707,Tasmania,0,1583496000.0
8978,7,Australia,0,-34.9285,138.6007,South Australia,2,1583496000.0
8979,13,Australia,0,-28.0167,153.4,Queensland,8,1583496000.0
8980,0,Australia,0,-12.4634,130.8456,Northern Territory,0,1583496000.0
8981,26,Australia,1,-33.8688,151.2093,New South Wales,4,1583496000.0
8982,0,Australia,0,-35.4735,149.0124,Australian Capital Territory,0,1583496000.0
8983,1,Armenia,0,40.0691,45.0382,,0,1583496000.0
8984,2,Argentina,0,-38.4161,-63.6167,,0,1583496000.0
8985,0,Antigua and Barbuda,0,17.0608,-61.7964,,0,1583496000.0
8986,0,Angola,0,-11.2027,17.8739,,0,1583496000.0
8987,1,Andorra,0,42.5063,1.5218,,0,1583496000.0
8988,17,Algeria,0,28.0339,1.6596,,0,1583496000.0
8989,0,Albania,0,41.1533,20.1683,,0,1583496000.0
8990,1,Afghanistan,0,33.0,65.0,,0,1583496000.0
